Component 1,Component 2,Fare
-2.1228967313177947,-1.8528722878300135,4.0
0.06375449482239491,-0.6286660078633478,4.8
0.09093033863479008,-0.6865563848573275,4.5
0.038359416935049594,-0.6157348921018263,4.9
-1.1738087462421578,-1.4363712846044134,4.5
-1.6015609713266703,-1.4958170397540747,4.2
0.09257281668132773,-0.6109901027346574,4.1
0.09257281668132773,-0.6109901027346574,4.2
-1.8476039837796618,-1.581039824094295,4.4
-1.4845856322788669,-1.4219788307502133,4.5
3.426012595345957,1.564867177814647,4.9
-1.1738087462421578,-1.4363712846044134,4.4
-3.6363411942571564,-2.6418107154751507,4.1
-1.8957152165268967,-1.6735138665163722,4.5
-1.0762259163104013,-1.3380339554282212,4.2
-0.4886936093621886,-0.9143178062262508,4.4
-1.9181667096851363,-1.7241799205618937,4.1
-1.8476039837796618,-1.581039824094295,4.4
-2.6432275031106887,-2.1622696568920365,4.1
-1.7535926616432729,-1.46707376725199,4.1
0.09257281668132773,-0.6109901027346574,4.4
3.392325834373752,1.5255489627116559,4.9
1.043771663070506,0.002245882739015863,4.1
-1.3549655357174093,-1.4782460681486853,4.4
-0.5428830794241272,-0.8259644245797504,5.1
0.09777776812402714,-0.4812817616895763,7.5
-0.6004792151200226,-0.9829608363272867,7.8
0.6806012987519158,-0.08422576344274467,7.1
-0.5341647732811986,-0.9482392668616327,7.1
0.09777776812402714,-0.4812817616895763,7.2
-0.5341647732811986,-0.9482392668616327,7.1
0.25757319101322307,-0.540346620968275,10.5
-0.22676547709886521,-0.8043172159089073,3.8
2.5537646343382985,0.9978016318631978,10.5
0.98413691785492,-0.048295820344257896,4.0
-1.0244826155753284,-1.1346988042609,4.0
-1.9626369737492435,-1.8064370609460325,4.0
-2.9808416961548474,-2.3864579515120896,4.0
0.6340732463781057,-0.20646941003187766,4.0
-1.9733348019331483,-1.6935028116155397,3.9
-1.931140143104116,-1.4969935410863264,4.0
-1.0244826155753284,-1.1346988042609,4.0
-2.0538010716434707,-1.6975633814732174,4.0
-1.2059366675043044,-1.3758829498168907,4.1
-1.5571959332218033,-1.464511897873724,4.2
1.1857679084923891,0.04062313465226022,10.5
0.5960310790291233,-0.1851482497833992,8.8
0.7071659877407566,-0.22613006066894276,4.1
1.2336371916046613,0.1550804715161692,4.8
-1.4683906279474936,-1.4257727907064366,4.1
0.9898203171752475,-0.06559429600025976,4.2
-0.8595810027277788,-0.991564519764598,4.4
-0.3469592885426682,-0.6426933491027367,4.4
-1.4683906279474936,-1.4257727907064366,4.1
-0.3469592885426682,-0.6426933491027367,4.4
0.5589774192316989,-0.2481673321844551,5.9
0.03629668917403911,-0.26584101383948583,4.0
-1.9597265750072546,-1.4169641234546413,4.0
0.5299729838667598,-0.393009867764121,4.9
-0.30036635736135087,-0.8153669376617128,8.3
1.2751237390999122,0.20237975562779,6.2
3.378025532638651,1.5964739964630996,7.8
0.5006766641914797,-0.2721756859981342,8.2
2.8876200427673284,1.3727736923139162,9.1
-0.1687892491843961,-0.6599764211171278,4.4
-1.4999591938980992,-1.2990228130316834,4.1
-1.9122906483352826,-1.756450266342555,4.8
0.5284394880045593,-0.39203795185603013,4.9
0.5784968824590321,-0.29819848283126593,4.9
-0.5428830794241272,-0.8259644245797504,5.2
0.031247100949907007,-0.5011813349688065,4.9
-0.7247496306147259,-1.0089814713886738,5.5
-0.3341502732548968,-0.7377854273554598,5.1
-0.12014779591789132,-0.701548076087083,4.9
0.09756987725074084,-0.5602406566307278,4.4
-1.9122906483352826,-1.756450266342555,4.5
-2.59961082578338,-2.1381002935765108,4.1
2.217673769465575,0.735974274279037,4.5
0.9653161788945561,-0.773947004909933,9.2
1.570102527332886,-0.36723655978021336,7.5
1.4870953698273963,-0.34136690035361994,6.6
0.38955071010358056,-1.02718823587948,4.9
3.67570663390199,1.0234288907490807,7.2
1.4193662977050523,-0.5270153108226658,16.1
-0.7722563150079016,-1.8495461250287717,16.1
3.369478847768036,0.7510330826505709,16.1
0.9236919629843531,-0.7712374792628892,16.1
1.9344061457455246,-0.1121545320456443,4.2
0.9950439337641567,-0.6928783627826678,13.8
0.9950439337641567,-0.6928783627826678,13.8
2.649966060644815,0.39146586787226706,14.2
0.9563319400405793,-0.6934941872608535,14.2
1.3509047472484594,-0.5989848906249988,14.2
0.44852852757170797,-1.0927465728696963,14.2
-0.4521714576002232,-1.678328506614455,14.2
0.0969469920303332,-1.3383849700666453,14.2
-0.22745836575570696,-1.4385155994378587,14.2
1.1264150042999561,-0.6947799268559083,14.2
0.44852852757170797,-1.0927465728696963,14.2
0.8342509464197636,-0.8475598741726499,14.2
0.7982623199409152,-0.815433254139145,10.3
2.1289822485150003,-0.07934459497671227,10.0
2.3315834570043243,0.15059161603181775,9.6
1.8522388568509656,-0.2076806357221526,10.0
0.11244524602046213,-1.1850734306044275,10.3
-0.11404531158495453,-1.4107472887069228,7.3
1.8977276024563745,-0.1758856095321954,4.2
-0.019650124499175792,-1.400239014568229,8.9
1.2732547972107695,-0.5212046713948066,8.0
1.893875393729505,-0.0880461956370219,13.8
1.2732547972107695,-0.5212046713948066,8.9
-0.04001355948975295,-1.3858197413223659,11.1
4.420049139423246,1.5407237780679208,16.4
1.9821405729689374,-0.020745696827576668,17.2
-1.1611848965150384,-1.738989207335277,17.2
-1.1611848965150384,-1.738989207335277,12.0
0.20153861726621566,-1.1282450413702272,18.4
1.661307754968133,-0.30863975508577984,16.4
1.1027220361697603,-0.670258186245045,16.4
1.0413925023645951,-0.7084442749310322,14.8
-0.5713436527919376,-1.7756261293210684,16.4
0.35221575417644535,-1.1656189547658355,11.5
2.8325446001046135,0.3839635499896735,8.9
2.79348050495532,0.4983646293435752,12.4
1.9821405729689374,-0.020745696827576668,17.2
5.136009717046706,2.0893872008359735,18.4
-0.2905328226674606,-1.6053709974567472,14.2
-1.6424612325715588,-2.1033488208598263,12.0
-1.6424612325715588,-2.1033488208598263,17.2
1.6010977249040352,-0.38994268242476166,10.5
5.109836148671031,2.023410454400215,10.2
-1.1897218714103035,-2.046251231817289,9.2
-1.1897218714103035,-2.046251231817289,9.2
-0.7370616159716843,-1.8229249969492731,9.4
-0.7224982685795804,-1.7901629741006702,10.5
1.1901880171177748,-0.6488715469804889,9.2
6.668206883740951,3.1475135506453484,19.5
1.2488759554273403,-0.4552817675515366,8.3
6.017491582269233,2.5957736475596667,7.5
1.9327665441694983,-0.1517124013048227,18.4
-0.6048759424063254,-1.7324062414036838,14.2
-1.2854716261919439,-2.1332785907556064,8.1
-0.4685006987158367,-1.5705600337844563,8.9
-0.42892537238680034,-1.5683458145441376,8.2
0.7053719092374506,-0.9093762326757192,8.1
3.7297454830575436,1.0172175218914905,8.8
0.7096214882055702,-0.914045490459648,10.2
-0.7283713155259771,-1.863061293568256,12.5
-0.9043894090443085,-1.936157576176366,10.3
0.24607557500721305,-1.2723344176317872,10.0
0.8061721839184108,-0.8865092368441033,10.0
-1.6366132658221013,-2.2901853367047287,9.1
-0.9048887256923583,-1.834621290726182,3.7
0.14698028026904417,-1.2520010323233686,8.8
0.21818048244126245,-1.2174492052338846,7.8
-1.180296292790815,-2.066705917760931,28.8
0.24010371884670983,-1.248683566770589,9.4
3.0000540498744597,0.6039981440404402,9.8
-1.1897218714103035,-2.046251231817289,9.2
-1.7299846433993384,-2.337907214468867,10.3
-0.09434017181135526,-1.4140365284186747,4.5
1.9928034143317608,-0.05207471813708416,4.9
1.423776896199978,-0.5151615149657787,6.6
-0.37135812524170253,-1.344577389441918,4.4
0.6509127759693037,-0.9782019174970088,4.4
-1.4116330592024449,-2.161777630357225,4.5
0.5209191458024219,-0.9764236763376632,4.5
-1.0643313352559993,-2.0244317065412196,4.9
-0.07488498931751066,-1.2963903904295477,4.9
-1.0643313352559993,-2.0244317065412196,4.8
-0.32304224980401824,-1.452816001072034,5.1
-0.20182283187263603,-1.385646275377595,8.7
-1.178542810845117,-1.9618437131902635,7.8
3.070401928775243,0.5943560966607908,9.2
-1.099744647218724,-2.004508085933873,6.6
4.41189480065218,1.4713309823712846,7.2
3.67570663390199,1.0234288907490807,7.5
-0.8713571800562926,-1.7285449530761505,5.5
-1.5283349891003575,-2.29184028884968,7.0
-0.7859525097844682,-1.6857909005563168,5.8
-1.2842035975524397,-2.005707628999439,8.7
-0.20990593451165612,-1.4166208159740936,8.1
0.9419416867861975,-0.6341705191806087,8.1
3.070401928775243,0.5943560966607908,9.4
1.431282796067547,-0.4851794081003139,5.5
0.8239627638840429,-0.8849829409166954,8.7
-0.9733372140665166,-1.9304457360923895,4.8
0.9419416867861975,-0.6341705191806087,8.2
-1.2842035975524397,-2.005707628999439,8.3
-1.481394678199726,-2.2701529105252494,8.3
-0.7859525097844682,-1.6857909005563168,5.5
1.0556498603403075,-0.7684686558357856,3.5
-0.5857023096162112,-1.7311827309713086,3.8
-1.2234489354590077,-2.067676963102891,3.6
1.2996134413455853,-0.5711262961734723,4.5
2.545416154560502,0.37296840981495216,6.6
0.6986892791291297,-0.9075690141586482,4.5
3.020199244145597,0.5768721906926598,4.0
0.24697051949004667,-1.22475413811355,6.2
0.007629218162291301,-1.2760994680184023,3.5
-0.7958085840610102,-1.8535367942355023,3.9
1.811647503071034,-0.19079854308807773,3.9
0.37810443059472726,-1.0392644577555068,3.8
2.556636664033497,0.272087242471303,4.0
0.37810443059472726,-1.0392644577555068,3.7
-0.13827155795826268,-1.4164060954561104,3.8
0.6717393262065505,-0.9145170417740764,3.8
-0.3062463721151358,-1.6068458448461354,4.8
0.2256546532264847,-1.2155268130406724,3.6
-0.05276904029446549,-1.373350367753778,4.5
0.5535004780638892,-0.9765373974924234,2.2
-0.05215970731010033,-1.3859895853762125,4.2
-0.010358801277945818,-1.3199484684656722,2.0
-0.43409105865818987,-1.6826409016880477,4.5
0.47196252184404636,-1.0496728778881923,4.4
0.7588299138487605,-0.8037985971374012,4.1
0.47196252184404636,-1.0496728778881923,4.4
0.848360380104604,-0.6947293505766144,2.6
0.5499765389433146,-0.9576096945498525,2.0
-0.13357548576003855,-1.5203932640375966,4.4
-0.4769965965273926,-1.6963129093977924,4.1
-0.29286271573856615,-1.4595167083009846,3.5
-0.4769965965273926,-1.6963129093977924,4.1
0.3049940402774087,-1.1584838846127519,6.2
1.70416004978015,-0.303323286517182,3.9
1.1812542511913344,-0.691412086242683,5.1
0.5706464467146007,-1.0487952929769715,3.7
1.093639718393878,-0.7756145336248895,4.9
-0.3467196955060601,-1.5813750720080488,4.4
1.75912538060076,-0.2789394855380679,2.7
1.7433670588054535,-0.33058082118943255,4.8
-0.37063148972573795,-1.4833292061752115,4.1
-1.8145508719272159,-2.3094099511000232,4.1
-1.5645567720298184,-2.220084102592365,4.1
0.6220944541103712,-0.9958778226256992,4.9
0.6492702979227666,-1.0537681996196788,4.8
0.5966993762230262,-0.9829467068641774,5.1
-0.6154687869541806,-1.8035830993667656,4.5
-1.0432210120386927,-1.8630288545164257,4.4
0.6509127759693037,-0.9782019174970088,4.4
0.6509127759693037,-0.9782019174970088,4.4
-1.289264024491685,-1.9482516388566464,4.5
-0.9262456729908897,-1.7891906455125643,4.9
3.984352554633934,1.1976553630522946,5.1
-0.6154687869541806,-1.8035830993667656,4.5
-3.078001234969179,-3.0090225302375035,4.4
-1.3373752572389197,-2.0407256812787224,4.5
-0.5178859570224243,-1.7052457701905739,4.4
0.06964634992578751,-1.2815296209886018,4.5
-1.359826750397159,-2.091391735324245,4.4
-1.289264024491685,-1.9482516388566464,4.5
-2.084887543822711,-2.529481471654389,4.2
-1.1952527023552966,-1.8342855820143422,4.2
0.6509127759693037,-0.9782019174970088,4.4
3.9506657936617313,1.1583371479493043,4.9
1.6021116223584824,-0.3649659320233353,4.1
-0.7966255764294314,-1.8454578829110366,4.5
0.015456879863849462,-1.193176239342102,5.2
0.6561177274120032,-0.8484935764519277,7.8
-0.042139255832045974,-1.350172651089638,7.8
1.2389412580398922,-0.45143757820509633,7.2
0.024175186006778364,-1.315451081623984,7.2
0.6561177274120032,-0.8484935764519277,7.5
0.024175186006778364,-1.315451081623984,7.1
0.8159131503012002,-0.9075584357306271,10.5
0.3315744821891115,-1.1715290306712585,3.7
3.1121045936262757,0.6305898171008462,10.5
1.542476877142897,-0.41550763510660915,4.1
-0.4661426562873514,-1.5019106190232518,4.1
-1.4042970144612663,-2.173648875708383,4.1
-2.42250173686687,-2.7536697662744416,4.1
1.1924132056660823,-0.5736812247942287,4.1
-1.4149948426451713,-2.0607146263778904,4.1
-1.372800183816139,-1.8642053558486782,4.1
-0.4661426562873514,-1.5019106190232518,4.1
-1.4954611123554937,-2.0647751962355683,4.1
-0.647596708216326,-1.7430947645792418,4.2
-0.9988559739338264,-1.8317237126360766,4.4
1.7441078677803665,-0.3265886801100913,10.5
1.1543710383171,-0.5523600645457505,8.8
1.265505947028733,-0.5933418754312947,4.2
1.7919771508926385,-0.21213134324618205,4.8
-0.9100506686595161,-1.7929846054687884,4.2
1.5481602764632232,-0.43280611076261144,4.4
-0.3012410434398018,-1.3587763345269492,4.5
0.21138067074530825,-1.0099051638650882,4.5
-0.9100506686595161,-1.7929846054687884,4.4
0.21138067074530825,-1.0099051638650882,4.5
1.1173173785196755,-0.615379146946807,6.1
0.5946366484620155,-0.6330528286018372,4.1
-1.4013866157192765,-1.784175938216993,4.1
1.0883129431547367,-0.7602216825264728,4.9
0.25797360192662544,-1.1825787524240639,8.1
1.8334636983878894,-0.16483205913456125,6.6
3.936365491926628,1.229262181700748,7.8
1.0590166234794567,-0.6393875007604858,8.3
3.4459600020553056,1.005561877551565,9.2
0.38955071010358056,-1.02718823587948,4.5
-0.9416192346101222,-1.6662346277940352,4.1
-1.3539506890473059,-2.123662081104907,4.9
1.0867794472925356,-0.759249766618381,4.9
1.136836841747009,-0.6654102975936173,5.2
0.015456879863849462,-1.193176239342102,5.8
0.5895870602378839,-0.8683931497311582,5.1
-0.1664096713267491,-1.3761932861510255,5.8
0.22418968603307998,-1.1049972421178116,5.2
0.43819216337008543,-1.0687598908494342,5.1
0.6559098365387179,-0.927452471393079,4.5
-1.3539506890473059,-2.123662081104907,4.9
-2.041270866495404,-2.5053121083388623,4.2
2.776013728753553,0.368762459516686,4.9
1.0892789045638276,-0.975770104338725,9.2
1.694065253002158,-0.5690596592090056,7.8
1.6110580954966676,-0.5431899997824123,6.6
0.5135134357728519,-1.229011335308272,4.0
3.7996693595712623,0.8216057913202884,6.1
1.5433290233743258,-0.7288384102514582,23.0
-0.6482935893386295,-2.0513692244575643,23.0
3.4934415734373094,0.5492099832217789,23.0
1.0476546886536247,-0.9730605786916817,19.5
2.058368871414796,-0.31397763147443647,4.0
2.0216903281256466,-0.37770870896098807,4.9
0.08394916617951866,-1.5876428407511578,11.1
0.3255013429354876,-1.3300681407990196,27.5
0.47617847984571693,-1.3674420541946277,11.7
2.9174432306245914,0.29654152991478283,12.6
5.259972442715977,1.887564101407181,27.5
1.7250604505733067,-0.5917657818535542,12.3
5.2337988743403026,1.8215873549714225,9.1
-1.0657591457410316,-2.248074331246082,8.7
-1.0657591457410316,-2.248074331246082,8.7
-0.6130988903024128,-2.0247480963780657,8.8
-0.5985355429103089,-1.9919860735294628,9.4
1.3141507427870467,-0.8506946464092816,8.7
6.79216960941022,2.9456904512165565,19.1
1.3728386810966127,-0.6571048669803289,7.8
6.141454307938502,2.3939505481308747,6.2
2.0567292698387694,-0.35353550073361545,27.5
-0.48091321673705356,-1.9342293408324758,13.3
-1.1615089005226726,-2.335101690184398,7.2
-0.34453797304656464,-1.7723831332132483,8.3
-0.30496264671752854,-1.770168913972929,7.5
0.8293346349067222,-1.1111993321045122,7.2
3.8537082087268164,0.8153944224626973,8.1
0.8335842138748418,-1.115868589888441,9.2
-0.604408589856705,-2.0648843929970484,10.7
-0.7804266833750363,-2.1379806756051587,9.8
0.37003830067648497,-1.4741575170605807,9.1
0.9301349095876819,-1.0883323362728956,8.9
-1.5126505401528298,-2.49200843613352,8.5
-0.7809260000230864,-2.0364443901549745,4.2
0.2709430059383163,-1.4538241317521614,8.3
0.34214320811053445,-1.4192723046626763,6.6
-1.0563335671215426,-2.2685290171897226,28.8
0.3640664445159816,-1.4505066661993817,8.8
3.1240167755437307,0.40217504461164766,8.8
-1.0657591457410316,-2.248074331246082,8.5
-1.6060219177300676,-2.5397303138976595,9.2
0.029622553857916338,-1.6158596278474673,2.9
2.1167661400010322,-0.2538978175658764,4.1
1.5477396218692496,-0.7169846143945706,5.2
-0.24739539957243117,-1.5464004888707101,3.7
0.7748755016385758,-1.1800250169258015,3.0
-1.2876703335331734,-2.363600729786017,3.9
0.6448818714716933,-1.1782467757664559,3.8
-0.9403686095867276,-2.2262548059700125,4.0
0.049077736351760826,-1.49821348985834,4.1
-0.9403686095867276,-2.2262548059700125,4.0
-0.19907952413474664,-1.6546391005008263,4.2
-0.07786010620336452,-1.5874693748063877,8.2
-1.0545800851758445,-2.1636668126190557,7.1
3.194364654444515,0.3925329972319986,8.3
-0.975781921549452,-2.2063311853626644,5.1
4.535857526321455,1.2695078829424926,6.2
3.7996693595712623,0.8216057913202884,6.6
-0.7473944543870209,-1.9303680525049431,4.4
-1.404372263431086,-2.493663388278471,5.5
-0.6619897841151963,-1.8876139999851091,4.5
-1.1602408718831678,-2.2075307284282313,7.8
-0.08594320884238428,-1.6184439154028853,7.2
1.0659044124554697,-0.8359936186094012,7.5
3.194364654444515,0.3925329972319986,8.5
1.5552455217368177,-0.6870025075291067,4.4
0.9479254895533145,-1.0868060403454876,8.1
-0.8493744883972454,-2.132268835521182,4.0
1.0659044124554697,-0.8359936186094012,7.5
-1.1602408718831678,-2.2075307284282313,7.8
-1.3574319525304546,-2.4719760099540418,7.8
-0.6619897841151963,-1.8876139999851091,4.4
1.179612586009579,-0.9702917552645776,4.0
-0.4617395839469396,-1.9330058304000997,4.4
-1.099486209789735,-2.2695000625316837,4.1
1.4235761670148577,-0.772949395602265,4.9
2.6693788802297744,0.17114531038615985,7.0
0.8226520047984013,-1.1093921135874407,4.4
3.1441619698148684,0.37504909126386726,3.9
0.3709332451593182,-1.4265772375423418,7.0
0.13159194383156272,-1.477922567447195,3.8
-0.6718458583917392,-2.055359893664295,3.5
1.9356102287403067,-0.3926216425168706,4.4
0.5020671562639993,-1.241087557184299,5.8
2.6805993897027696,0.07026414304251037,4.4
0.5020671562639993,-1.241087557184299,5.2
-0.01430883228899058,-1.6182291948849032,3.8
0.7957020518758224,-1.1163401412028686,3.7
-0.18228364644586428,-1.8086689442749275,4.8
0.34961737889575584,-1.4173499124694642,4.0
0.07119368537480568,-1.5751734671825703,5.2
0.677463203733161,-1.1783604969212156,4.4
0.07180301835917137,-1.5878126848050051,4.4
0.11360392439132566,-1.5217715678944639,4.4
-0.31012833298891795,-1.8844640011168392,4.9
0.5959252475133181,-1.2514959773169845,4.8
0.8827926395180324,-1.0056216965661942,4.4
0.5959252475133181,-1.2514959773169845,4.5
0.9723231057738756,-0.896552450005407,4.0
0.673939264612586,-1.1594327939786446,4.2
0.11360392439132566,-1.5217715678944639,4.4
-0.35303387085812077,-1.8981360088265855,2.5
-0.16889999006929482,-1.6613398077297772,3.8
-0.35303387085812077,-1.8981360088265855,2.0
0.4289567659466798,-1.3603069840415434,4.2
1.8281227754494225,-0.5051463859459745,2.5
1.3052169768606066,-0.893235185671476,3.7
0.6946091723838724,-1.250618392405764,3.0
1.2176024440631503,-0.9774376330536818,3.6
-0.22275696983678855,-1.783198171436841,2.0
1.8830881062700313,-0.48076258496686003,3.9
1.867329784474726,-0.5324039206182247,3.5
-0.24666876405646615,-1.6851523056040043,2.7
-1.6905881462579442,-2.511233050528816,3.5
-1.4405940463605464,-2.4219072020211576,3.5
0.7460571797796428,-1.197700922054492,4.0
0.7732330235920392,-1.2555912990484714,3.9
0.7206621018922978,-1.1847698062929697,4.4
-0.4915060612849092,-2.005406198795557,3.8
-0.9192582863694222,-2.0648519539452184,2.6
0.7748755016385758,-1.1800250169258015,3.6
0.7748755016385758,-1.1800250169258015,3.0
-1.165301298822413,-2.150074738285439,3.7
-0.802282947321619,-1.9910137449413576,4.0
4.108315280303207,0.995832263623502,4.2
-0.4915060612849092,-2.005406198795557,3.8
-2.9540385092999077,-3.2108456296662955,2.6
-1.2134125315696482,-2.2425487807075157,3.8
-0.39392323135315277,-1.9070688696193656,2.2
0.19360907559505935,-1.4833527204173946,2.6
-1.2358640247278874,-2.2932148347530377,2.6
-1.165301298822413,-2.150074738285439,2.7
-1.9609248181534404,-2.7313045710831805,2.9
-1.071289976686026,-2.0361086814431344,2.7
0.7748755016385758,-1.1800250169258015,2.9
4.074628519331004,0.9565140485205119,4.1
1.726074348027754,-0.566789031452128,4.1
-0.6726628507601606,-2.0472809823398297,3.8
0.13941960553312105,-1.3949993387708945,4.4
0.7800804530812745,-1.0503166758807203,7.0
0.08182346983722615,-1.5519957505184305,7.1
1.3629039837091645,-0.6532606776338885,6.2
0.14813791167604998,-1.517274181052777,6.2
0.7800804530812745,-1.0503166758807203,7.0
0.14813791167604998,-1.517274181052777,6.1
0.9398758759704713,-1.1093815351594196,9.8
0.4555372078583824,-1.3733521301000509,4.1
3.2360673192955463,0.4287667176720537,9.6
1.666439602812168,-0.6173307345354018,4.0
-0.34217993061807983,-1.7037337184520436,3.5
-1.2803342887919944,-2.3754719751371765,3.6
-2.2985390111975987,-2.955492865703233,3.7
1.3163759313353536,-0.7755043242230216,3.8
-1.2910321169759,-2.262537725806683,3.6
-1.2488374581468673,-2.0660284552774693,3.5
-0.34217993061807983,-1.7037337184520436,3.5
-1.3714983866862227,-2.266598295664361,3.5
-0.5236339825470554,-1.9449178640080345,3.6
-0.8748932482645553,-2.033546812064868,3.8
1.8680705934496376,-0.5284117795388837,11.7
1.2783337639863719,-0.7541831639745431,8.1
1.389468672698005,-0.7951649748600867,3.9
1.9159398765619102,-0.41395444267497483,5.1
-0.7860879429902446,-1.9948077048975799,3.8
1.672123002132495,-0.6346292101914037,4.1
-0.1772783177705305,-1.5605994339557416,3.9
0.3353433964145796,-1.2117282632938806,4.0
-0.7860879429902446,-1.9948077048975799,3.8
0.3353433964145796,-1.2117282632938806,4.0
1.2412801041889474,-0.8172022463755997,4.9
0.7185993741312868,-0.8348759280306298,3.5
-1.277423890050006,-1.9859990376457857,3.5
1.2122756688240077,-0.9620447819552651,4.4
0.3819363275958973,-1.3844018518528565,7.8
1.9574264240571626,-0.36665515856335396,5.5
4.060328217595901,1.027439082271955,7.1
1.1829793491487288,-0.8412106001892785,7.8
3.5699227277245766,0.8037387781227726,8.8
0.5135134357728519,-1.229011335308272,4.0
-0.8176565089408507,-1.8680577272228274,3.8
-1.229987963378034,-2.325485180533699,4.1
1.2107421729618073,-0.961072866047174,4.4
1.2607995674162804,-0.8672333970224096,4.5
0.13941960553312105,-1.3949993387708945,4.5
0.7135497859071548,-1.07021624915995,4.2
-0.04244694565747688,-1.5780163855798177,4.5
0.3481524117023515,-1.3068203415466038,4.4
0.562154889039357,-1.270582990278227,4.4
0.7798725622079892,-1.1292755708218716,3.9
-1.229987963378034,-2.325485180533699,4.1
-1.9173081408261319,-2.7071352077676543,3.8
2.899976454422822,0.16693936008789345,4.1
1.4308055447383234,-1.1546151325573142,9.1
2.035591893176653,-0.747904687427595,7.8
1.9525847356711632,-0.7220350280010018,6.6
0.8550400759473474,-1.4078563635268606,4.0
4.141195999745757,0.6427607631016997,6.1
1.8848556635488214,-0.9076834384700477,18.4
-0.306766949164134,-2.230214252676155,20.2
2.0532452093030487,-0.678904375107756,11.2
3.8349682136118033,0.37036495500318944,19.3
1.3891813288281205,-1.1519056069102707,17.4
2.3998955115892904,-0.49282265969302574,4.1
1.4605332996079237,-1.0735464904300493,16.5
1.4605332996079237,-1.0735464904300493,16.5
0.9140178934154753,-1.4734147005170786,13.8
0.9140178934154753,-1.4734147005170786,12.9
1.263751685784682,-1.1961013817865263,10.3
2.5944716143587683,-0.4600127226240938,10.0
2.797072822848091,-0.23007651161556386,9.6
2.3177282226947313,-0.5883487633695341,10.0
0.5779346118642297,-1.5657415582518097,10.3
0.35144405425881275,-1.7914154163543048,7.3
2.3632169683001414,-0.5565537371795773,4.4
0.4458392413445914,-1.7809071422156109,8.9
1.738744163054537,-0.9018727990421885,8.0
2.3593647595732725,-0.46871432328440343,13.8
1.738744163054537,-0.9018727990421885,8.9
0.425475806354014,-1.7664878689697479,11.1
4.8855385052670135,1.1600556504205388,16.4
2.447629938812703,-0.40141382447495794,11.1
-0.6956955306712712,-2.1196573349826577,11.5
-0.6956955306712712,-2.1196573349826577,16.5
0.6670279831099828,-1.5089131690176094,24.5
2.1267971208119,-0.6893078827331617,16.4
1.5682114020135276,-1.0509263138924265,16.4
1.5068818682083625,-1.0891124025784145,14.8
-0.10585428694817067,-2.15629425696845,16.4
0.8177051200202123,-1.5462870824132167,11.5
3.29803396594838,0.0032954223422916743,8.9
3.2589698707990857,0.11769650169619357,12.5
2.447629938812703,-0.40141382447495794,16.5
2.447629938812703,-0.40141382447495794,11.5
5.601499082890473,1.7087190731885913,23.0
0.17495654317630638,-1.9860391251041292,12.9
-1.1769718667277924,-2.4840169485072088,16.5
-1.1769718667277924,-2.4840169485072088,11.5
2.066587090747801,-0.7706108100721436,12.3
5.575325514514799,1.6427423267528334,9.1
-0.7242325055665365,-2.4269193594646716,8.7
-0.7242325055665365,-2.4269193594646716,8.7
-0.2715722501279173,-2.2035931245966554,8.7
-0.25700890273581317,-2.1708311017480515,9.4
1.6556773829615428,-1.029539674627871,8.7
7.133696249584721,2.7668454229979678,19.2
1.7143653212711079,-0.8359498951989186,7.8
6.482980948112996,2.2151055199122855,6.2
2.3982559100132637,-0.5323805289522042,25.1
-0.1393865765625583,-2.113074369051065,13.3
-0.8199822603481768,-2.5139467184029867,7.2
-0.0030113328720692625,-1.951228161431838,8.3
0.036563993456966676,-1.9490139421915191,7.5
1.1708612750812177,-1.2900443603231009,7.2
4.195234848901313,0.6365493942441084,8.1
1.175110854049337,-1.29471361810703,9.2
-0.26288194968220946,-2.2437294212156376,10.7
-0.43890004320054204,-2.316825703823748,9.4
0.7115649408509803,-1.6530025452791686,9.1
1.2716615497621777,-1.267177364491485,8.9
-1.1711238999783349,-2.6708534643521102,8.5
-0.43939935984859063,-2.2152894183735645,4.1
0.612469646112811,-1.6326691599707501,8.3
0.6836698482850297,-1.5981173328812657,6.6
-0.7148069269470471,-2.447374045408312,28.8
0.705593084690477,-1.6293516944179702,8.8
3.4655434157182268,0.2233300163930583,8.8
-0.7242325055665365,-2.4269193594646716,8.5
-1.264495277555572,-2.7185753421162477,9.2
0.371149194032412,-1.794704656066057,3.7
2.458292780175528,-0.432742845784466,4.1
1.8892662620437437,-0.8958296426131601,5.2
0.09413124060206451,-1.7252455170892993,3.7
1.1164021418130714,-1.3588700451443907,3.6
-0.9461436933586775,-2.5424457580046056,3.9
0.9864085116461891,-1.3570918039850446,3.8
-0.5988419694122322,-2.405099834188601,4.1
0.39060437652625674,-1.6770585180769295,4.1
-0.5988419694122322,-2.405099834188601,4.0
0.14244711603974933,-1.833484128719416,4.2
0.2636665339711307,-1.7663144030249764,8.2
-0.7130534450013486,-2.342511840837646,7.1
3.535891294619011,0.213687969013409,8.3
-0.6342552813749567,-2.385176213581254,5.1
4.8773841664959505,1.0906628547239037,6.2
4.141195999745757,0.6427607631016997,6.6
-0.4058678142125252,-2.1092130807235323,4.4
-1.062845623256591,-2.672508416497061,5.5
-0.32046314394070136,-2.0664590282036976,4.5
-0.818714231708671,-2.38637575664682,7.8
0.2555834313321106,-1.7972889436214745,7.2
1.4074310526299656,-1.0148386468279902,7.5
3.535891294619011,0.213687969013409,8.5
1.8967721619113131,-0.8658475357476957,4.4
1.28945212972781,-1.2656510685640772,8.1
